name	county	type	wikipedia_link
Ramsgate Maritime Museum	in_Kent	Transport	/wiki/Ramsgate_Maritime_Museum
Restoration House	in_Kent	Historic	/wiki/Restoration_House
Rochester Art Gallery and Craft Case	in_Kent	Arts	
Roman Painted House	in_Kent	Historic	/wiki/Dubris#Roman_Painted_House
Romney, Hythe and Dymchurch Railway	in_Kent	Transport	/wiki/Romney,_Hythe_and_Dymchurch_Railway
Romney Marsh Wartime Collection	in_Kent	Other	/w/index.php?title=Romney_Marsh_Wartime_Collection&action=edit&redlink=1
Royal Engineers Museum	in_Kent	Other	/wiki/Royal_Engineers_Museum
Rupert Bear Museum	in_Kent	Other	/wiki/Rupert_Bear_Museum
Salomons Museum	in_Kent	Historic	/wiki/Salomons_Museum
Sandwich Guildhall Museum	in_Kent	Local	/w/index.php?title=Sandwich_Guildhall_Museum&action=edit&redlink=1
Sarre Windmill	in_Kent	Industrial	/wiki/Sarre_Windmill
Scotney Castle	in_Kent	Historic	/wiki/Scotney_Castle
Sevenoaks Museum	in_Kent	Local	/w/index.php?title=Sevenoaks_Museum&action=edit&redlink=1
Sheerness Heritage Centre	in_Kent	Local	
Shoreham Aircraft Museum	in_Kent	Transport	/wiki/Shoreham_Aircraft_Museum
Sittingbourne and Kemsley Light Railway	in_Kent	Transport	/wiki/Sittingbourne_and_Kemsley_Light_Railway
Sittingbourne Heritage Museum	in_Kent	Local	
Six Poor Travellers House	in_Kent	Historic	/wiki/Six_Poor_Travellers_House
Smallhythe Place	in_Kent	Historic	/wiki/Smallhythe_Place
South Foreland Lighthouse	in_Kent	Transport	/wiki/South_Foreland_Lighthouse
Spitfire and Hurricane Memorial Museum	in_Kent	Transport	/w/index.php?title=Spitfire_and_Hurricane_Memorial_Museum&action=edit&redlink=1
St Augustine's Abbey	in_Kent	Other	/wiki/St_Augustine%27s_Abbey
St Margaret's Museum	in_Kent	Local	/wiki/Pines_Garden
Stelling Minnis Windmill and Museum	in_Kent	Industrial	/wiki/Davison%27s_Mill,_Stelling_Minnis
Stocks Mill	in_Kent	Industrial	/wiki/Stocks_Mill,_Wittersham
Stoneacre	in_Kent	Historic	/wiki/Stoneacre,_Kent
Swanton Mill	in_Kent	Industrial	/wiki/Stour_watermills#Swanton_Mill.2C_Mersham
Teapot Island	in_Kent	Arts	/wiki/Teapot_Island
Temple Manor	in_Kent	Historic	/wiki/Temple_Manor
Tenterden Museum	in_Kent	Local	/w/index.php?title=Tenterden_Museum&action=edit&redlink=1
The Canterbury Tales	in_Kent	Historic	/w/index.php?title=The_Canterbury_Tales_(museum)&action=edit&redlink=1
Tonbridge Castle	in_Kent	Historic	/wiki/Tonbridge_Castle
Tunbridge Wells Museum & Art Gallery	in_Kent	Multiple	/w/index.php?title=Tunbridge_Wells_Museum_%26_Art_Gallery&action=edit&redlink=1
Turner Contemporary	in_Kent	Arts	/wiki/Turner_Contemporary
Tyrwhitt-Drake Museum of Carriages	in_Kent	Transport	/wiki/Tithe_Barn,_Maidstone
Union Mill	in_Kent	Industrial	/wiki/Union_Mill,_Cranbrook
Upnor Castle	in_Kent	Other	/wiki/Upnor_Castle
Walmer Castle and Gardens	in_Kent	Historic	/wiki/Walmer_Castle
Walpole Bay Hotel & Museum	in_Kent	Historic	
Westenhanger Castle	in_Kent	Historic	/wiki/Westenhanger_Castle
West Gate Towers	in_Kent	Other	/wiki/Westgate,_Canterbury
White Mill Rural Heritage Centre	in_Kent	Industrial	/wiki/White_Mill,_Sandwich
Whitstable Museum and Gallery	in_Kent	Local	/wiki/Whitstable_Museum_and_Gallery
Woodchurch Mill	in_Kent	Other	/wiki/Lower_Mill,_Woodchurch
Woodchurch Village Life Museum	in_Kent	Local	
