name	county	type	wikipedia_link
Tenterden Museum	in_Kent	Other	/w/index.php?title=Tenterden_Museum&action=edit&redlink=1
The Canterbury Tales	in_Kent	Other	/w/index.php?title=The_Canterbury_Tales_(museum)&action=edit&redlink=1
Tonbridge Castle	in_Kent	Other	/wiki/Tonbridge_Castle
Tunbridge Wells Museum & Art Gallery	in_Kent	Other	/w/index.php?title=Tunbridge_Wells_Museum_%26_Art_Gallery&action=edit&redlink=1
Turner Contemporary	in_Kent	Other	/wiki/Turner_Contemporary
Tyrwhitt-Drake Museum of Carriages	in_Kent	Other	/wiki/Tithe_Barn,_Maidstone
Union Mill	in_Kent	Other	/wiki/Union_Mill,_Cranbrook
Upnor Castle	in_Kent	Other	/wiki/Upnor_Castle
Walmer Castle and Gardens	in_Kent	Other	/wiki/Walmer_Castle
Walpole Bay Hotel & Museum	in_Kent	Other	
Westenhanger Castle	in_Kent	Other	/wiki/Westenhanger_Castle
West Gate Towers	in_Kent	Other	/wiki/Westgate,_Canterbury
White Mill Rural Heritage Centre	in_Kent	Other	/wiki/White_Mill,_Sandwich
Whitstable Museum and Gallery	in_Kent	Local	/wiki/Whitstable_Museum_and_Gallery
Woodchurch Mill	in_Kent	Other	/wiki/Lower_Mill,_Woodchurch
Woodchurch Village Life Museum	in_Kent	Other	
